CountryCode,subset,question_code,question_label,answer,percentage
Austria,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,21
Austria,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",32
Austria,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",14
Austria,Lesbian,i1,how did you come to know about this survey?,Somewhere else,6
Austria,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),7
Austria,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,44
Austria,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
Austria,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",29
Austria,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",18
Austria,Gay,i1,how did you come to know about this survey?,Somewhere else,5
Austria,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),7
Austria,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,22
Austria,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,20
Austria,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",39
Austria,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",20
Austria,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,7
Austria,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Austria,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,47
Austria,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,9
Austria,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",27
Austria,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",18
Austria,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,7
Austria,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),8
Austria,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,34
Austria,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,12
Austria,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",28
Austria,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",23
Austria,Transgender,i1,how did you come to know about this survey?,Somewhere else,11
Belgium,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),8
Belgium,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,19
Belgium,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,21
Belgium,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",44
Belgium,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",14
Belgium,Lesbian,i1,how did you come to know about this survey?,Somewhere else,5
Belgium,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),8
Belgium,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,38
Belgium,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Belgium,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",30
Belgium,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",18
Belgium,Gay,i1,how did you come to know about this survey?,Somewhere else,4
Belgium,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),12
Belgium,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
Belgium,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,18
Belgium,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",48
Belgium,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",15
Belgium,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,4
Belgium,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Belgium,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,43
Belgium,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,8
Belgium,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",27
Belgium,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",19
Belgium,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,8
Belgium,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),6
Belgium,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,33
Belgium,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,13
Belgium,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",36
Belgium,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",16
Belgium,Transgender,i1,how did you come to know about this survey?,Somewhere else,9
Bulgaria,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Bulgaria,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,7
Bulgaria,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,23
Bulgaria,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",59
Bulgaria,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",12
Bulgaria,Lesbian,i1,how did you come to know about this survey?,Somewhere else,10
Bulgaria,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Bulgaria,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,20
Bulgaria,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,18
Bulgaria,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",45
Bulgaria,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",20
Bulgaria,Gay,i1,how did you come to know about this survey?,Somewhere else,7
Bulgaria,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Bulgaria,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,5
Bulgaria,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,39
Bulgaria,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",63
Bulgaria,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",9
Bulgaria,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,6
Bulgaria,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),1
Bulgaria,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,23
Bulgaria,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,25
Bulgaria,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",28
Bulgaria,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",27
Bulgaria,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,10
Bulgaria,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),2
Bulgaria,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,13
Bulgaria,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,23
Bulgaria,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",49
Bulgaria,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",18
Bulgaria,Transgender,i1,how did you come to know about this survey?,Somewhere else,8
Cyprus,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),2
Cyprus,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,15
Cyprus,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,22
Cyprus,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",71
Cyprus,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",7
Cyprus,Lesbian,i1,how did you come to know about this survey?,Somewhere else,2
Cyprus,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),2
Cyprus,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,29
Cyprus,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
Cyprus,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",43
Cyprus,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",24
Cyprus,Gay,i1,how did you come to know about this survey?,Somewhere else,9
Cyprus,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,:
Cyprus,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,:
Cyprus,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",:
Cyprus,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,:
Cyprus,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",:
Cyprus,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",:
Cyprus,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,:
Cyprus,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Cyprus,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,32
Cyprus,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,20
Cyprus,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",52
Cyprus,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",16
Cyprus,Transgender,i1,how did you come to know about this survey?,Somewhere else,8
Czech Republic,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),15
Czech Republic,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,8
Czech Republic,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,12
Czech Republic,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",49
Czech Republic,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",26
Czech Republic,Lesbian,i1,how did you come to know about this survey?,Somewhere else,3
Czech Republic,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),19
Czech Republic,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
Czech Republic,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Czech Republic,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",30
Czech Republic,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",38
Czech Republic,Gay,i1,how did you come to know about this survey?,Somewhere else,5
Czech Republic,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),16
Czech Republic,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,7
Czech Republic,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
Czech Republic,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",45
Czech Republic,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",28
Czech Republic,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,2
Czech Republic,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),22
Czech Republic,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,8
Czech Republic,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Czech Republic,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",22
Czech Republic,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",40
Czech Republic,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,5
Czech Republic,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),12
Czech Republic,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
Czech Republic,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,17
Czech Republic,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",35
Czech Republic,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",29
Czech Republic,Transgender,i1,how did you come to know about this survey?,Somewhere else,8
Germany,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Germany,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,26
Germany,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,26
Germany,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",31
Germany,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",16
Germany,Lesbian,i1,how did you come to know about this survey?,Somewhere else,6
Germany,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Germany,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,44
Germany,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,8
Germany,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",33
Germany,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",16
Germany,Gay,i1,how did you come to know about this survey?,Somewhere else,5
Germany,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Germany,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,18
Germany,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,22
Germany,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",37
Germany,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",20
Germany,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,7
Germany,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),2
Germany,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,47
Germany,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,7
Germany,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",30
Germany,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",15
Germany,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,7
Germany,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Germany,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,35
Germany,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,18
Germany,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",36
Germany,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",13
Germany,Transgender,i1,how did you come to know about this survey?,Somewhere else,8
Denmark,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Denmark,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,19
Denmark,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,17
Denmark,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",48
Denmark,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",19
Denmark,Lesbian,i1,how did you come to know about this survey?,Somewhere else,4
Denmark,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),8
Denmark,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,18
Denmark,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,8
Denmark,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",33
Denmark,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",42
Denmark,Gay,i1,how did you come to know about this survey?,Somewhere else,3
Denmark,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),1
Denmark,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
Denmark,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Denmark,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",49
Denmark,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",32
Denmark,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,7
Denmark,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),7
Denmark,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,10
Denmark,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,8
Denmark,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",20
Denmark,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",58
Denmark,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,5
Denmark,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Denmark,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,22
Denmark,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,13
Denmark,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",36
Denmark,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",38
Denmark,Transgender,i1,how did you come to know about this survey?,Somewhere else,9
Estonia,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),15
Estonia,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,15
Estonia,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,17
Estonia,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",61
Estonia,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",12
Estonia,Lesbian,i1,how did you come to know about this survey?,Somewhere else,4
Estonia,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Estonia,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,31
Estonia,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Estonia,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",48
Estonia,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",19
Estonia,Gay,i1,how did you come to know about this survey?,Somewhere else,1
Estonia,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),10
Estonia,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,15
Estonia,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
Estonia,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",66
Estonia,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",7
Estonia,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,3
Estonia,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Estonia,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,40
Estonia,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Estonia,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",25
Estonia,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",25
Estonia,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),12
Estonia,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,25
Estonia,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,21
Estonia,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",50
Estonia,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",8
Estonia,Transgender,i1,how did you come to know about this survey?,Somewhere else,4
Greece,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),7
Greece,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,8
Greece,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,19
Greece,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",52
Greece,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",19
Greece,Lesbian,i1,how did you come to know about this survey?,Somewhere else,4
Greece,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),7
Greece,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,32
Greece,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Greece,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",38
Greece,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",17
Greece,Gay,i1,how did you come to know about this survey?,Somewhere else,7
Greece,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Greece,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,4
Greece,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,25
Greece,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",55
Greece,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",15
Greece,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,5
Greece,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Greece,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,41
Greece,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
Greece,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",33
Greece,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",14
Greece,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,8
Greece,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),6
Greece,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,22
Greece,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
Greece,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",50
Greece,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",16
Greece,Transgender,i1,how did you come to know about this survey?,Somewhere else,6
Spain,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Spain,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,17
Spain,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,18
Spain,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",43
Spain,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",21
Spain,Lesbian,i1,how did you come to know about this survey?,Somewhere else,6
Spain,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Spain,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,32
Spain,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,10
Spain,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",31
Spain,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",25
Spain,Gay,i1,how did you come to know about this survey?,Somewhere else,9
Spain,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Spain,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,10
Spain,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,18
Spain,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",46
Spain,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",23
Spain,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,11
Spain,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Spain,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,30
Spain,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,8
Spain,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",32
Spain,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",27
Spain,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,10
Spain,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),3
Spain,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,28
Spain,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,12
Spain,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",42
Spain,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",20
Spain,Transgender,i1,how did you come to know about this survey?,Somewhere else,7
Finland,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),1
Finland,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,10
Finland,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,15
Finland,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",54
Finland,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",27
Finland,Lesbian,i1,how did you come to know about this survey?,Somewhere else,5
Finland,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Finland,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,12
Finland,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,13
Finland,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",35
Finland,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",41
Finland,Gay,i1,how did you come to know about this survey?,Somewhere else,6
Finland,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),1
Finland,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,7
Finland,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,14
Finland,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",61
Finland,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",22
Finland,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,5
Finland,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),2
Finland,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
Finland,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,9
Finland,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",39
Finland,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",43
Finland,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,3
Finland,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),1
Finland,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
Finland,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,16
Finland,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",49
Finland,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",27
Finland,Transgender,i1,how did you come to know about this survey?,Somewhere else,7
France,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),42
France,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
France,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,17
